companies,primary,0.000000688034618
post,president,0.000000935440426
based,tax,0.000006641257187
year,right,0.000006919698080
sales,orders,0.000010782355275
plant,group,0.000022804282708
tax,raise,0.000001087048986
months,sale,0.000013340136320
april,called,0.000002396180207
video,march,0.000015063558749
federal,june,0.000005159969987
billion,currently,0.000006361839951
ago,miles,0.000000372809097
spending,economic,0.000001604867293
people,need,0.000001154489041
canadian,test,0.000000478343509
private,oil,0.000020365507226
march,earthquake,0.000000441895992
private,international,0.000008240605894
san,stock,0.000019722077923
products,gold,0.000005525240340
number,countries,0.000001650486524
chairman,alan,0.000000732292619
london,date,0.000001296347477
pipeline,texas,0.000000631156809
government,hold,0.000002661277676
march,northern,0.000002094548563
house,federal,0.000005737470019
years,public,0.000002038573712
weekend,reuters,0.000000457984441
party,elections,0.000000014525941
march,california,0.000001946309112
minister,monday,0.000000935242042
service,june,0.000002903203949
conversion,share,0.000004701329090
seven,finance,0.000002221991963
companies,eagle,0.000000045785914
cash,test,0.000000474777607
central,african,0.000001076253739
cases,reuters,0.000000487584600
title,talking,0.000000020267333
connection,body,0.000000191733349
army,title,0.000000008236245
near,title,0.000000059082129
body,david,0.000000171701174
title,judge,0.000000008626966
title,best,0.000000072760280
bond,set,0.000000918049579
del,title,0.000000017430967
hospital,title,0.000000006899723
ago,title,0.000000065631788
better,title,0.000000055038196
title,leaders,0.000000033108378
bond,paris,0.000003833687515
body,season,0.000000382299817
title,morning,0.000000351597095
jackson,body,0.000000045539508
korean,title,0.000000023808340
companies,louisiana,0.000000302836497
companies,crisis,0.000000377686348
conversion,set,0.000000415204056
step,body,0.000000413857265
gold,usa,0.000000071420700
march,network,0.000002607482884
rejects,march,0.000003049418410
body,conference,0.000000188431599
court,training,0.000000067663038
title,certain,0.000000187646222
spot,training,0.000000014351248
orders,training,0.000000030445513
body,later,0.000000449675099
author,minister,0.000000192766123
opposition,body,0.000000098073187
dollars,training,0.000000050583392
drop,training,0.000000037921840
title,additional,0.000000318570017
second,training,0.000000040750177
area,training,0.000000039627359
write,body,0.000000167073750
previously,training,0.000000086100030
body,area,0.000000383866137
body,daily,0.000000567115251
places,city,0.000000031589355
york,points,0.000000355221886
army,reuters,0.000000251528320
places,bond,0.000000092585914
places,power,0.000000208132548
view,reuters,0.000000974251975
body,fully,0.000000183167614
places,government,0.000000326274858
body,environmental,0.000000043386382
east,title,0.000000045528402
usa,mexico,0.000000112341347
body,face,0.000000213450647
kong,issue,0.000000796832012
summit,reuters,0.000000348589253
companies,club,0.000000269664412
title,closing,0.000000200068726
people,director,0.000000231818163
people,williams,0.000000071599558
pence,reuters,0.000000564919731
people,resigns,0.000000003970888
author,bank,0.000001909682396
people,fuel,0.000000434970559
people,decision,0.000000840945688
president,june,0.000003201765594
people,party,0.000000399671507
body,nearly,0.000000191210617
tech,title,0.000000025194227
coverage,reuters,0.000001440542974
strategy,reuters,0.000000320294362
block,reuters,0.000000737513744
said,virus,0.000000543241356
media,title,0.000000008730723
people,media,0.000000043599631
author,stock,0.000001806981459
housing,reuters,0.000000784761653
companies,tests,0.000000086393037
people,cooper,0.000000267865062
companies,society,0.000000082138151
names,april,0.000004870887096
open,low,0.000001017173304
ago,del,0.000000149382856
june,products,0.000006785460300
july,march,0.000007366873433
price,right,0.000002607375336
sale,additional,0.000007477572126
common,meeting,0.000012567890735
european,committee,0.000002666341061
american,services,0.000002849736347
department,stock,0.000038482910895
debt,include,0.000002201663619
final,end,0.000011710627405
billion,needs,0.000001355701897
oil,held,0.000010532156921
good,chance,0.000000247199921
control,oil,0.000014548801119
royal,oil,0.000006655291145
oil,royal,0.000001724139224
changed,oil,0.000007490921234
market,reports,0.000003642701358
received,board,0.000004866464224
bank,received,0.000006549044429
policy,point,0.000000675832837
major,earlier,0.000010317536180
told,london,0.000002731562745
deal,close,0.000003416828804
costs,told,0.000008375409379
rise,unemployment,0.000001887587246
business,earlier,0.000008595520740
paper,week,0.000003063868689
paper,says,0.000004185425496
including,national,0.000007734546671
statement,ended,0.000004374036962
american,report,0.000003145607934
press,new,0.000006301888789
according,latest,0.000001101932980
season,previous,0.000000997545612
taking,place,0.000001309906906
plus,rose,0.000008643882211
business,increase,0.000010533541172
rise,previously,0.000013735480024
increase,loss,0.000101849349448
previous,price,0.000005534245702
seeking,bank,0.000019224917196
oil,currently,0.000006765732451
following,group,0.000030813534977
told,months,0.000007015744359
area,record,0.000025633127734
called,industry,0.000001268552637
officials,american,0.000003013265086
united,products,0.000009549782590
according,annual,0.000003498995056
michael,company,0.000009518415936
economic,change,0.000002068778713
agency,economic,0.000002565757313
years,union,0.000001784302412
probably,week,0.000002080954118
market,led,0.000001696474101
members,house,0.000001708644959
month,agency,0.000002357028734
april,hold,0.000006314166512
visit,minister,0.000000978179855
prime,visit,0.000000236853438
minister,united,0.000005433609658
state,free,0.000001920260956
meet,trade,0.000008974565390
foreign,selling,0.000001818030910
offer,products,0.000014582209587
gave,trade,0.000027014146326
law,trade,0.000005969372523
british,loss,0.000046649354772
performance,oil,0.000015399291442
community,officials,0.000001406211709
final,issue,0.000002206935278
sales,pay,0.000039310209104
major,rise,0.000013056106582
board,government,0.000008077836355
good,results,0.000002586745268
land,farm,0.000000773783086
future,group,0.000015228923075
new,land,0.000001489245506
earlier,second,0.000004069363058
fall,earlier,0.000006775681413
months,annual,0.000008324573173
january,term,0.000006567884611
country,coffee,0.000001042898020
lines,billion,0.000023766169761
service,america,0.000000593584957
company,charles,0.000000455230548
world,long,0.000002755160722
new,right,0.000002622219199
general,ford,0.000000358065506
japan,including,0.000005843373856
large,world,0.000002539297839
delivery,september,0.000002048248462
hands,add,0.000000158730288
previous,department,0.000005393972515
took,year,0.000036253819417
rise,impact,0.000001415338716
japan,making,0.000004235205324
finance,oil,0.000018979959350
group,steel,0.000003507371503
annual,group,0.000030029823392
group,income,0.000019727494873
germany,central,0.000002034351155
japan,huge,0.000000814491329
india,japan,0.000008274679203
company,strategy,0.000000662377715
businesses,new,0.000010516927432
market,view,0.000001915399935
term,likely,0.000001283810775
plan,today,0.000006638502782
politically,said,0.000011440552043
new,family,0.000000843715497
york,previously,0.000005265984328
called,april,0.000013745946490
market,union,0.000003658145715
selling,sales,0.000026741085094
union,group,0.000016787887944
high,month,0.000009043586033
dollars,today,0.000008889992387
day,federal,0.000004398670626
test,march,0.000005711502126
today,continue,0.000004040078238
international,court,0.000008877000255
troops,said,0.000008377872291
asked,reporters,0.000000954303232
latest,month,0.000007156995252
market,department,0.000013079567907
unemployment,number,0.000001257692020
medical,international,0.000004393333711
members,told,0.000005406932814
today,department,0.000008591200640
possible,shares,0.000015545148926
paul,told,0.000004160571734
canadian,owned,0.000006079547802
change,share,0.000022978092602
today,number,0.000003419504992
reuters,minister,0.000002161292059
use,financial,0.000002333020348
department,industry,0.000002963433190
officials,financial,0.000004504214303
british,japan,0.000010335568732
high,financial,0.000005162247362
share,planned,0.000006781171578
current,united,0.000013878428035
report,increased,0.000004810578503
new,philippines,0.000000140731018
drawing,rights,0.000000203450313
new,decided,0.000000772262183
week,buying,0.000004342557531
second,price,0.000005815844816
stock,weeks,0.000006441439837
meeting,date,0.000003824509804
week,final,0.000003106469649
trade,taken,0.000005229164799
votes,stock,0.000013698084331
june,january,0.000011084103789
plant,june,0.000003469464218
commission,based,0.000005653576864
worse,said,0.000011646276107
statement,called,0.000000772254566
finance,brazil,0.000001797697905
gold,share,0.000017570047930
post,war,0.000000137997958
market,silver,0.000001448873377
financial,bond,0.000001215046041
latest,data,0.000001642951815
companies,range,0.000000436967696
government,given,0.000002398647439
month,figure,0.000001424153538
rose,figure,0.000001396574021
state,texas,0.000000776261800
owned,american,0.000005574455372
according,price,0.000002977416671
trade,members,0.000004599676231
recent,meeting,0.000003640656132
seen,month,0.000003387382321
far,new,0.000006950054285
present,stock,0.000015478146452
price,plans,0.000008261750736
statement,finance,0.000002295676268
new,seen,0.000001293446644
current,board,0.000018092827304
china,told,0.000011291251212
vice,conference,0.000000482647579
plans,week,0.000007602256119
share,private,0.000005294886705
oil,outside,0.000003834589279
london,foreign,0.000004189725132
series,european,0.000001535541173
september,coffee,0.000002847697033
congress,government,0.000002523699095
trip,said,0.000012561996300
said,accused,0.000000564348284
community,international,0.000005266842436
point,fall,0.000001731537395
natural,japan,0.000007864245163
japan,far,0.000002913821618
target,market,0.000008035183782
month,offer,0.000016357298591
end,cut,0.000006168007531
taken,including,0.000002783930086
minister,committee,0.000002865819852
british,firm,0.000001871827521
today,low,0.000002357354788
leaders,trade,0.000008634118785
raise,prime,0.000000541790030
officials,european,0.000003692979590
point,economic,0.000002953245030
september,japan,0.000020586427127
reuters,states,0.000002146814040
far,company,0.000017542550268
sale,current,0.000030061515645
large,april,0.000009483414033
reported,report,0.000005555457392
ago,rise,0.000006965639841
new,australian,0.000001832230623
day,open,0.000001777568173
billion,contract,0.000005860299552
taken,government,0.000006151887192
chairman,june,0.000005334848993
january,latest,0.000005013120699
opening,trade,0.000013679275980
special,stock,0.000027119529477
business,offer,0.000010773364920
south,black,0.000000446486183
bank,strategy,0.000000624161316
house,congressional,0.000000176223011
central,america,0.000001061902026
including,group,0.000013420147297
united,board,0.000008683049600
japan,december,0.000015778465240
reuters,group,0.000014943728274
said,quiet,0.000000300970100
foreign,canadian,0.000003781845408
bond,early,0.000000941259771
house,sales,0.000029119866667
today,sales,0.000040888011426
point,company,0.000020226714696
new,impact,0.000001211549261
administration,proposed,0.000002395938509
offered,month,0.000004525569238
heavy,fuel,0.000000526982262
said,young,0.000000773367503
high,test,0.000000409137556
announced,friday,0.000001305702881
government,member,0.000001557771043
right,rights,0.000000517390674
common,years,0.000013213905731
details,agreement,0.000009305380445
agreement,plant,0.000006823680451
monday,week,0.000002901526841
tax,farm,0.000001301934049
administration,support,0.000000872484236
democratic,said,0.000019748964405
states,cut,0.000003189157724
board,insurance,0.000002946563200
los,group,0.000008284984688
buy,pay,0.000018802713385
zealand,april,0.000008761589015
april,chemical,0.000005461175533
new,strong,0.000002437004923
expected,previous,0.000004258242825
considering,sale,0.000005079312359
said,beach,0.000000745430839
aid,foreign,0.000002533411134
industry,december,0.000007636903320
company,wants,0.000002023868547
additional,oil,0.000022958065529
offered,group,0.000011857477148
group,texas,0.000002916489393
step,company,0.000022347378035
annual,reported,0.000007925544196
years,according,0.000001738516403
july,increase,0.000004171071851
week,late,0.000001898323148
backing,said,0.000006361557553
strong,foreign,0.000005660557235
end,funds,0.000004732394245
policy,financial,0.000003042494427
second,rise,0.000008062015695
second,government,0.000004791163065
bond,money,0.000002414844175
likely,range,0.000000372820182
funds,april,0.000018288234060
news,international,0.000008394351426
international,service,0.000003003986649
annual,months,0.000006568448043
american,statement,0.000002433682994
products,domestic,0.000005487166163
early,meeting,0.000002345942676
reporters,economic,0.000003488796892
conference,price,0.000002168440005
year,royal,0.000001760989448
brazil,income,0.000005707484888
crisis,world,0.000001673944666
owned,net,0.000122285040561
non,industry,0.000002264806426
agency,earlier,0.000003362806638
said,couple,0.000000258959034
related,tax,0.000004268231351
european,set,0.000001982131835
china,agreement,0.000026448169592
agreement,minister,0.000010518841009
minister,political,0.000000463396333
australia,largest,0.000000388815465
statement,business,0.000004565657946
week,coffee,0.000002095996024
offers,billion,0.000020377337933
early,money,0.000002472733286
financial,continue,0.000002382262892
weeks,government,0.000005203385626
europe,countries,0.000000887716396
japan,shares,0.000040009246732
net,announced,0.000047434288717
won,korea,0.000000124687631
bank,won,0.000000929523878
expected,south,0.000010921763533
south,cut,0.000005916921509
americans,said,0.000030861669075
best,products,0.000002846259576
oil,deal,0.000012155936929
set,minister,0.000001633856755
fourth,largest,0.000000995489017
reality,said,0.000009189066077
said,backing,0.000000535342167
countries,support,0.000001085679969
start,month,0.000004026261195
increased,reported,0.000010901610949
state,central,0.000002214327196
mark,rise,0.000005528347174
billion,took,0.000004663777872
royal,net,0.000024356417271
international,kong,0.000001386916324
saw,billion,0.000007922273653
started,company,0.000021179082978
group,british,0.000010177235708
end,countries,0.000003890746029
action,washington,0.000001818720762
company,benefits,0.000002396379614
government,law,0.000000579786274
legislation,told,0.000002651207524
issue,meeting,0.000004558215551
policy,domestic,0.000001675125986
chairman,report,0.000005049530046
secretary,finance,0.000002912589480
sales,european,0.000012415675883
business,date,0.000002574105338
state,month,0.000006236490208
reform,year,0.000021894551537
policy,months,0.000003054645276
president,held,0.000002523516741
share,conversion,0.000000807900165
canada,countries,0.000002163798854
rise,rising,0.000002051047659
board,date,0.000003216726327
comment,saying,0.000002913828666
costs,results,0.000004137613359
meeting,previously,0.000015239366803
annual,previously,0.000010386194845
administration,plan,0.000001412306233
plan,committee,0.000002407945203
william,president,0.000000898066389
set,group,0.000011296904631
held,trade,0.000026338006137
countries,long,0.000001199278358
british,canadian,0.000001942923518
friday,company,0.000011112915672
people,reynolds,0.000000095352220
cover,year,0.000038295202103
market,morgan,0.000000743992871
net,special,0.000011553931472
chairman,national,0.000020209408831
impact,bank,0.000014469077541
largest,shares,0.000007971594641
term,sales,0.000022690654077
meeting,ended,0.000008580318536
expected,financial,0.000008138244993
change,billion,0.000048938334658
talks,time,0.000007119468592
security,new,0.000012973044250
making,share,0.000016433803466
gold,seven,0.000002715218443
interview,year,0.000033954529499
changes,billion,0.000029214277674
common,announced,0.000021517285859
billion,insurance,0.000006566542197
loss,payment,0.000016379197405
new,communications,0.000002894028739
billion,certain,0.000005932144632
breaking,said,0.000014219091099
billion,analyst,0.000004253012776
committee,voted,0.000000535935101
lead,products,0.000003515503067
year,city,0.000001893169497
weeks,end,0.000012768561646
changes,economic,0.000003049327688
air,offer,0.000003809198006
china,government,0.000006871513051
government,land,0.000001286829388
government,rising,0.000001517089004
international,payment,0.000004264619292
details,bank,0.000015892142983
income,current,0.000026433825042
community,today,0.000004854449799
farm,officials,0.000001132505759
japan,tax,0.000018262189769
market,growing,0.000001972090786
officials,press,0.000000984680923
personal,tax,0.000001580657681
changes,new,0.000008274189895
car,industry,0.000000610984102
continue,term,0.000001746848852
market,reason,0.000002005835768
coffee,state,0.000001516746806
arabia,brazil,0.000000581059567
board,west,0.000006638505056
east,company,0.000019954053641
businesses,sales,0.000021510637453
expected,post,0.000000583111728
results,july,0.000001947758165
based,income,0.000006922741704
world,way,0.000001144975840
bank,source,0.000001411952553
state,meeting,0.000003582540103
fund,buy,0.000003754206091
said,utah,0.000001018450916
annual,market,0.000021780904717
companies,present,0.000000779844868
company,longer,0.000001947895953
fall,point,0.000001131313752
calls,share,0.000007606067811
bank,executive,0.000004923899269
prime,national,0.000009243561180
record,season,0.000003497654006
meeting,need,0.000003247548875
disclosure,said,0.000012403653272
little,billion,0.000024721693990
year,control,0.000005814585165
said,golden,0.000002406962039
large,oil,0.000007323451428
date,share,0.000020721688998
offer,date,0.000003939645012
official,figure,0.000000888189618
west,leading,0.000001161653245
share,latest,0.000004537839231
term,test,0.000000319226473
brazil,come,0.000000665506604
expected,department,0.000009633129594
month,board,0.000013153205145
congressional,trade,0.000004109333076
march,head,0.000002427228537
april,head,0.000003558258868
products,foreign,0.000012832996617
south,countries,0.000003732361847
year,secretary,0.000010434643627
private,firm,0.000002627583171
firm,held,0.000001758141366
support,economic,0.000003473932566
long,rise,0.000005066972790
union,local,0.000000311622586
local,union,0.000000807967808
national,administration,0.000001964104058
international,signed,0.000003504550705
new,seeking,0.000002989436780
commission,costs,0.000003100040431
sales,bank,0.000099590608443
march,started,0.000001219840215
north,sales,0.000015926327251
chairman,commission,0.000005362444426
hong,year,0.000015254136088
policy,national,0.000008048748896
policies,meeting,0.000002155991524
official,reporters,0.000001387994075
agreement,cut,0.000010968071365
september,month,0.000012624385818
opened,york,0.000000955254336
help,official,0.000002351124067
general,united,0.000007171445759
agreement,payment,0.000008143524610
firm,hong,0.000000435185058
point,set,0.000001173265218
expected,point,0.000001807757485
plant,steel,0.000001302826490
public,board,0.000005118209174
morning,new,0.000012498133401
board,vote,0.000001303932891
money,public,0.000002080220384
european,free,0.000002651335535
says,target,0.000001805617444
south,north,0.000003201140544
london,rose,0.000005164232789
report,drop,0.000001951613740
funds,month,0.000006169953394
asked,comment,0.000001769522441
statement,details,0.000001912670314
east,japan,0.000008199453987
strong,cash,0.000004827481916
meet,debt,0.000002438807996
year,iran,0.000006056914117
people,support,0.000001186968575
products,plant,0.000004291969617
information,service,0.000001012245662
plans,annual,0.000009162688912
joe,said,0.000008062102097
new,tuesday,0.000000289318223
points,march,0.000006162838872
rose,general,0.000005803668500
union,bid,0.000002900735808
plan,right,0.000001571602752
opening,close,0.000002407497959
farm,national,0.000006915631729
department,international,0.000010034050320
current,officials,0.000005845678515
oil,far,0.000004320134394
hold,government,0.000003361092013
canada,issues,0.000001041486257
companies,largest,0.000000995690698
meet,june,0.000001212892926
long,expected,0.000007985638149
low,countries,0.000001081397272
charge,march,0.000010911429854
asked,department,0.000004978943707
line,economic,0.000004998245004
seven,meeting,0.000004766568054
australia,gold,0.000000933837896
year,running,0.000001355713835
loss,settlement,0.000004074824574
point,day,0.000001937494062
industry,low,0.000002028895324
april,friday,0.000001834329055
line,canada,0.000003993172868
health,march,0.000009277230674
june,plan,0.000002590679287
iranian,attacks,0.000000113446966
buy,london,0.000002831366146
canada,leading,0.000001202999215
plant,union,0.000001644749318
new,add,0.000000895384460
issues,set,0.000001147378384
department,agency,0.000001485872076
march,strike,0.000003977665983
department,control,0.000001839798642
control,board,0.000004864776201
day,saudi,0.000000595033157
west,changed,0.000000483357212
budget,way,0.000000307272813
administration,market,0.000008351006727
official,money,0.000006489548468
said,check,0.000002658727226
canada,italy,0.000000792478090
federal,day,0.000004920554147
shares,income,0.000014415033547
debt,currently,0.000002161129942
market,income,0.000016298141418
reporters,week,0.000004069980150
court,texas,0.000001733877070
heavy,company,0.000028742950235
orders,market,0.000011911442016
building,bank,0.000008140668797
pay,annual,0.000015472729501
second,income,0.000007063304565
president,speaking,0.000000566751169
iraqi,oil,0.000007392747648
domestic,tax,0.000008174222785
time,money,0.000005626568509
state,price,0.000004323392204
payment,program,0.000001909989123
new,potential,0.000001017607133
expected,area,0.000002052437139
paul,trade,0.000013076963114
products,current,0.000022426209398
begin,march,0.000003002045560
sales,ford,0.000000777643777
january,president,0.000006790102361
billion,deal,0.000011430268387
minister,support,0.000001837548780
canadian,light,0.000002437425792
use,domestic,0.000001284506197
set,silver,0.000000322709838
told,york,0.000002930757091
trade,fourth,0.000005622479421
date,bank,0.000029845739846
research,training,0.000000022179004
end,industry,0.000004270047611
service,agency,0.000000998900873
bank,instead,0.000000677847311
city,days,0.000001041598807
business,proposed,0.000006171258065
according,government,0.000002452831723
continue,expected,0.000007870715308
new,primary,0.000001181349717
report,international,0.000007067555543
later,official,0.000002458250492
new,jobs,0.000000830840918
plan,farm,0.000001054088557
time,companies,0.000005313153451
sales,services,0.000009067936844
arabia,world,0.000002127144853
market,proposed,0.000010554501387
food,new,0.000009379405128
days,date,0.000001731967359
commission,investigation,0.000000163150702
plan,president,0.000002702363417
house,ago,0.000002031090162
group,chief,0.000004892835477
large,public,0.000000690772879
tax,ended,0.000004900570730
jan,york,0.000003050759915
national,years,0.000007953383829
people,cross,0.000000275360605
held,president,0.000003103094059
orders,order,0.000002745113079
shares,trump,0.000001661036777
bank,certain,0.000005092384981
williams,shares,0.000002540540891
april,far,0.000003428026048
looking,market,0.000006267979643
paid,set,0.000002062069825
filed,washington,0.000000610330005
said,airport,0.000001816379381
contract,united,0.000002189025508
industry,continue,0.000003477157861
said,grand,0.000001594168566
called,president,0.000001611584366
iran,year,0.000038236994442
workers,pay,0.000011398954484
washington,nations,0.000006523098364
deputy,prime,0.000000209012185
brazil,committee,0.000002099115136
help,domestic,0.000001901096539
group,called,0.000002110715286
hong,south,0.000002075452812
kansas,southern,0.000000964428068
trade,certain,0.000004240343969
house,votes,0.000000629546435
april,services,0.000009092355867
york,british,0.000002524028105
international,term,0.000004886294391
debt,club,0.000000382112916
april,senate,0.000004037902272
companies,following,0.000004661553703
food,lead,0.000001137732625
march,rules,0.000001887182748
canada,washington,0.000001455734832
national,party,0.000000880353753
april,led,0.000002331153837
tax,term,0.000003228529977
set,financial,0.000002461152462
calls,billion,0.000016199272068
laws,body,0.000000326968944
general,week,0.000008256650290
set,tax,0.000003482507736
april,executive,0.000004840369456
court,law,0.000000720380285
report,chicago,0.000000453176739
house,voted,0.000000510057305
carolina,power,0.000000401517241
government,contract,0.000002084360631
department,contract,0.000002014131724
party,opposition,0.000000040587913
report,york,0.000001826835614
asian,countries,0.000000508990922
farm,senate,0.000000695198196
action,iran,0.000001918705266
people,defense,0.000001338110224
offered,years,0.000002733335123
white,staff,0.000000436588181
new,india,0.000001176934120
results,test,0.000000408459471
month,title,0.000000155604866
conference,title,0.000000028322480
title,organization,0.000000119695983
companies,champion,0.000000107068381
companies,senators,0.000000020710848
title,army,0.000000014528088
body,leaders,0.000000088541917
office,title,0.000000030953633
title,confirms,0.000000006040934
staff,title,0.000000024333872
john,title,0.000000020833680
title,grand,0.000000019550001
brazil,program,0.000001460620297
wilson,title,0.000000026505534
action,debt,0.000008693547898
body,global,0.000000144888716
iranian,title,0.000000038927087
continues,title,0.000000059681611
title,david,0.000000064204031
thursday,reuters,0.000000785715997
talking,reuters,0.000000378552926
title,soon,0.000000071499308
big,title,0.000000032744996
title,colorado,0.000000062150882
model,reuters,0.000000235149514
want,body,0.000000235258867
author,west,0.000000238750886
china,training,0.000000058444130
tests,body,0.000000137066635
title,local,0.000000048493508
ruling,reuters,0.000003106985787
visit,body,0.000000189708189
brazil,washington,0.000001136722744
hard,body,0.000000153485288
seat,rose,0.000000465463160
proposal,training,0.000000034919083
march,life,0.000001456675932
body,charged,0.000000182052517
london,issue,0.000001505454748
williams,body,0.000000105513493
places,products,0.000000480915901
places,miller,0.000000008340079
air,training,0.000000019439177
illinois,reuters,0.000001254247309
linked,body,0.000000120663145
morning,training,0.000000038613027
companies,passes,0.000000033079768
effects,body,0.000000631179546
trans,title,0.000000014272318
general,plant,0.000003002759058
body,law,0.000000137896777
people,trans,0.000000164602469
companies,discuss,0.000000492593301
start,training,0.000000019557037
illinois,body,0.000000333348368
saw,reuters,0.000000394633076
places,wall,0.000000068876354
title,plus,0.000000297586155
companies,awards,0.000000088857533
asian,title,0.000000018490745
create,reuters,0.000001494704293
people,store,0.000000271988029
police,reuters,0.000000376714041
title,smith,0.000000028742154
unemployment,reuters,0.000001293170953
appeal,body,0.000000092524239
companies,israeli,0.000000019034843
appeal,reuters,0.000000348129134
people,wisconsin,0.000000161947710
companies,disney,0.000000018301613
june,day,0.000003064173825
details,test,0.000000191516875
reuters,germany,0.000001593171874
april,australia,0.000002912198397
selling,test,0.000000376210437
business,test,0.000000512062968
cuts,june,0.000001594931632
crazy,entertainment,0.000000025060888
ended,season,0.000001792961484
sales,good,0.000004684297892
light,new,0.000020148483600
national,offer,0.000012533980225
board,plans,0.000009057705938
major,early,0.000003206488145
member,european,0.000002081398407
south,expected,0.000022679638278
south,steel,0.000002241553602
month,nations,0.000018981456378
states,financial,0.000004607211395
record,results,0.000011309970432
legal,company,0.000010020847185
general,partner,0.000000295654417
stock,past,0.000002561411065
official,offer,0.000010201415535
needs,new,0.000004055358204
fall,says,0.000008238583177
stock,heavy,0.000003660177981
strong,oil,0.000017628055502
real,years,0.000002191183739
robert,stock,0.000006208106242
wall,company,0.000015438052287
comment,reports,0.000001531220278
meet,set,0.000000700398289
half,month,0.000007296649528
said,investigating,0.000000920226114
company,act,0.000002720122438
major,coffee,0.000003064658586
fall,set,0.000002053824346
sale,plans,0.000014987286704
days,shares,0.000013476193089
ahead,trade,0.000009443385352
chairman,plan,0.000004301195531
commission,increase,0.000007624128102
community,major,0.000007156183528
minister,european,0.000004331456239
provides,services,0.000001859316171
said,jordan,0.000001801632834
country,domestic,0.000001453028062
week,owned,0.000005342775694
international,planned,0.000005573370345
books,billion,0.000013184879208
agreement,ended,0.000014162945263
ended,department,0.000008449755114
bring,company,0.000012319665075
told,increased,0.000007717518201
day,previous,0.000002073534461
oil,federal,0.000021239457055
sales,day,0.000010084314454
stock,raise,0.000002625427896
countries,american,0.000002088129122
united,open,0.000002904746907
industry,hit,0.000001456450150
costs,including,0.000002306568149
issues,shares,0.000008820192306
walter,said,0.000016537385818
expected,chairman,0.000007309051853
price,chairman,0.000006614008271
industry,use,0.000001064191792
believe,year,0.000010097917766
industry,federal,0.000006933646091
december,july,0.000002423443902
term,program,0.000001520345222
asked,report,0.000002780331215
report,agency,0.000001046584657
program,report,0.000003448469897
previous,december,0.000005571057045
possible,future,0.000001247306045
companies,earlier,0.000005738667369
report,results,0.000003537614248
line,net,0.000072262642789
report,united,0.000004479967629
previous,trade,0.000023546701414
federal,foreign,0.000009514322301
trade,act,0.000002134319402
agreement,stop,0.000001216754072
june,summit,0.000000129684381
week,visit,0.000000359537154
states,talks,0.000003415026640
states,president,0.000002804840960
state,use,0.000000606466017
cut,including,0.000001482075731
early,selling,0.000000601805482
plan,community,0.000001901375981
month,plan,0.000005523153959
month,companies,0.000009825945199
based,government,0.000004695817097
chairman,results,0.000006204446890
positive,year,0.000016510257410
statement,end,0.000012014114873
record,earlier,0.000018526478016
statement,held,0.000002693426495
earlier,record,0.000034001532185
dropped,january,0.000005273369879
award,said,0.000010669955373
billion,announcement,0.000001961409453
department,buy,0.000007827676200
government,project,0.000001699697464
agreement,community,0.000006787140137
japan,prevent,0.000000749109802
japan,day,0.000008594747669
president,share,0.000020934916392
shares,recently,0.000001295491074
spending,april,0.000008209900443
agency,minister,0.000001678023409
zealand,australia,0.000000323617229
share,canada,0.000008187299500
soon,japan,0.000008925849215
financial,september,0.000002375598797
expected,central,0.000005062140190
official,west,0.000005030273314
despite,central,0.000001696241043
told,support,0.000002430556151
oil,selling,0.000004939979135
plans,officials,0.000002781250032
said,pass,0.000001680657419
bank,final,0.000009046347259
opening,bank,0.000017410489818
annual,department,0.000007744055438
january,number,0.000005254752523
sales,states,0.000009985479664
announced,public,0.000004087990419
chairman,proposal,0.000004054512829
african,trade,0.000008760178389
free,new,0.000014437786376
rose,based,0.000011629869732
taking,control,0.000001796285005
force,government,0.000001966776381
today,following,0.000007843613275
present,government,0.000002488485052
germany,domestic,0.000001800695145
chairman,expected,0.000020269040760
follows,price,0.000002249759973
week,soon,0.000000666311166
meeting,community,0.000004111843737
stock,range,0.000001341387474
reuters,national,0.000008612644706
share,government,0.000010100935469
said,clark,0.000002453814886
come,japan,0.000006005630439
domestic,likely,0.000001841304652
trade,signed,0.000005432039870
billion,action,0.000019970630092
add,expected,0.000009867844710
billion,impact,0.000002943355184
taken,billion,0.000059796810092
fourth,january,0.000010388784176
end,half,0.000005161230092
executive,named,0.000000745655882
department,number,0.000002913503977
payment,price,0.000006145302450
follows,year,0.000018272023226
buy,set,0.000002920904763
sale,long,0.000005132942533
pick,said,0.000018229417037
owned,public,0.000003151711098
brazil,president,0.000002355772949
silver,price,0.000003264693532
today,received,0.000003077400606
products,companies,0.000009982785741
service,financial,0.000004157291187
said,nbc,0.000000117130092
tax,canadian,0.000002944282869
oil,showed,0.000005248003617
plant,contract,0.000001618131137
business,end,0.000015862191503
government,open,0.000002870576964
work,government,0.000004060476840
months,japan,0.000016662672351
land,company,0.000022653464839
little,rise,0.000004279679615
test,new,0.000005463204616
asked,united,0.000004326263934
buy,industry,0.000003470989896
trade,share,0.000058727258875
saudi,year,0.000016391182726
bank,secretary,0.000008246518519
told,fall,0.000004158801403
end,fall,0.000005303132184
line,trade,0.000025443838240
seeking,trade,0.000015104853446
billion,posted,0.000003568040938
business,rise,0.000010877019122
countries,rose,0.000004954011274
settle,trade,0.000002886099310
understand,said,0.000006122509149
end,united,0.000009164726180
government,good,0.000001979641411
statement,bid,0.000003881096745
