title,confirms,0.695140600204468
staff,title,0.517843127250671
john,title,0.638189673423767
title,grand,0.965078949928284
brazil,program,0.610994040966034
wilson,title,0.524506330490112
action,debt,1.195317387580872
body,global,0.806037247180939
iranian,title,0.512740433216095
continues,title,0.542334198951721
title,david,1.347142696380615
thursday,reuters,0.928334712982178
talking,reuters,1.071644902229309
title,soon,1.222523570060730
big,title,0.486231654882431
title,colorado,1.111828088760376
model,reuters,1.811994075775146
want,body,0.554517269134521
author,west,3.675913572311401
china,training,0.371428251266479
tests,body,0.798819720745087
title,local,1.201930522918701
ruling,reuters,1.329706430435181
visit,body,0.610482692718506
brazil,washington,0.408731490373611
hard,body,0.602276504039764
seat,rose,2.563717126846313
proposal,training,0.344967842102051
march,life,0.346482455730438
body,charged,0.823450386524200
london,issue,0.575136601924896
williams,body,1.065644621849060
places,products,1.653297305107117
places,miller,0.550155580043793
air,training,0.385101675987244
illinois,reuters,1.375203967094421
linked,body,0.965501666069031
morning,training,0.213611721992493
companies,passes,0.109823532402515
effects,body,0.709081470966339
trans,title,0.799150288105011
general,plant,0.713626384735107
body,law,1.565253853797913
people,trans,0.509440302848816
companies,discuss,0.382073849439621
start,training,0.332500338554382
illinois,body,0.725470006465912
saw,reuters,1.342111587524414
places,wall,0.707781910896301
title,plus,2.038912773132324
companies,awards,0.239393472671509
asian,title,0.886451721191406
create,reuters,1.384972453117371
people,store,0.446791201829910
police,reuters,2.067259788513184
title,smith,1.028405427932739
unemployment,reuters,0.788471817970276
appeal,body,1.229901313781738
companies,israeli,0.162862434983253
appeal,reuters,2.331407070159912
people,wisconsin,0.398233354091644
companies,disney,0.214508980512619
june,day,0.651524007320404
details,test,0.421806782484055
reuters,germany,0.531222343444824
april,australia,0.285795807838440
selling,test,0.704375684261322
business,test,0.255158662796021
cuts,june,1.441401362419128
crazy,entertainment,1.606508970260620
ended,season,0.711581766605377
sales,good,0.506623506546021
light,new,2.195358037948608
national,offer,1.317515492439270
board,plans,0.691054642200470
major,early,0.722860515117645
member,european,1.340570926666260
south,expected,1.274631023406982
south,steel,0.808569729328156
month,nations,0.772177398204803
states,financial,0.519945204257965
record,results,0.479626774787903
legal,company,2.369173049926758
general,partner,0.313776820898056
stock,past,0.426004678010941
official,offer,1.354896426200867
needs,new,2.344885587692261
fall,says,1.319799065589905
stock,heavy,0.405843019485474
strong,oil,1.898857235908508
real,years,0.980042219161987
robert,stock,2.679892063140869
wall,company,1.811995148658752
comment,reports,0.719996809959412
meet,set,0.824579775333405
half,month,0.951911032199860
said,investigating,0.072426751255989
company,act,0.305377483367920
major,coffee,0.477491647005081
fall,set,0.826491117477417
sale,plans,0.613451898097992
days,shares,1.923741102218628
ahead,trade,1.902402281761169
chairman,plan,0.816048860549927
commission,increase,1.213411331176758
community,major,1.064540863037109
minister,european,1.146096706390381
provides,services,1.257795095443726
said,jordan,0.128390014171600
country,domestic,0.712961614131927
week,owned,1.059706926345825
international,planned,0.508251667022705
books,billion,2.392434835433960
agreement,ended,0.870700001716614
ended,department,1.056363463401794
bring,company,2.448938131332397
told,increased,0.639727294445038
day,previous,0.818730771541595
oil,federal,0.598656952381134
sales,day,0.386969625949860
stock,raise,0.280248701572418
countries,american,0.491172164678574
united,open,0.666776359081268
industry,hit,0.295568138360977
costs,including,0.868762075901031
issues,shares,2.239234209060669
walter,said,6.742611408233643
expected,chairman,0.664255023002625
price,chairman,0.525512397289276
industry,use,0.200467452406883
believe,year,2.790446043014526
industry,federal,0.542025864124298
december,july,0.506405055522919
term,program,0.692813813686371
asked,report,0.801231324672699
report,agency,0.471212267875671
program,report,1.046278357505798
previous,december,0.989951550960541
possible,future,0.842227041721344
companies,earlier,1.099094271659851
report,results,0.663453996181488
line,net,2.538816690444946
report,united,1.093387961387634
previous,trade,1.292552232742310
federal,foreign,0.920525312423706
trade,act,0.283957779407501
agreement,stop,0.555771231651306
june,summit,0.420853197574615
week,visit,0.410544276237488
states,talks,0.529842376708984
states,president,0.760822296142578
state,use,0.412306785583496
cut,including,1.011422753334045
early,selling,0.508774638175964
plan,community,0.658578097820282
month,plan,0.590715765953064
month,companies,1.005942821502686
based,government,1.392649769783020
chairman,results,0.887980580329895
positive,year,3.004794597625732
statement,end,0.901901364326477
record,earlier,0.731913506984711
statement,held,0.885870397090912
earlier,record,1.091170549392700
dropped,january,1.411647200584412
award,said,7.209129810333252
billion,announcement,0.273178368806839
department,buy,0.720934808254242
government,project,0.537873327732086
agreement,community,0.742339909076691
japan,prevent,0.311287760734558
japan,day,0.362135618925095
president,share,1.348444700241089
shares,recently,0.448026865720749
spending,april,2.048146963119507
agency,minister,0.890765249729156
zealand,australia,0.603099524974823
share,canada,0.439218014478683
soon,japan,3.224417448043823
financial,september,0.568340182304382
expected,central,0.778480052947998
official,west,0.973275184631348
despite,central,0.974877178668976
told,support,0.833664000034332
oil,selling,0.284779012203217
plans,officials,0.881995975971222
said,pass,0.114266224205494
bank,final,0.394920498132706
opening,bank,3.403712987899780
annual,department,0.785856246948242
january,number,0.613954544067383
sales,states,0.741373777389526
announced,public,0.644400298595428
chairman,proposal,1.100565195083618
african,trade,2.290455341339111
free,new,1.858818411827087
rose,based,0.774931252002716
taking,control,0.882071375846863
force,government,1.630863428115845
today,following,0.638380169868469
present,government,1.560504436492920
germany,domestic,0.472711771726608
chairman,expected,1.165788412094116
follows,price,2.953910589218140
week,soon,0.419592052698135
meeting,community,0.616057991981506
stock,range,0.343811005353928
reuters,national,0.486496746540070
share,government,0.715081632137299
said,clark,0.125911593437195
come,japan,1.986641764640808
domestic,likely,0.846097826957703
trade,signed,0.284077972173691
billion,action,0.412016004323959
add,expected,1.660072922706604
billion,impact,0.323767572641373
taken,billion,1.892333269119263
fourth,january,1.142122745513916
end,half,0.775988101959229
executive,named,0.478722065687180
department,number,0.563033759593964
payment,price,1.170853137969971
follows,year,4.066398143768311
buy,set,0.466545403003693
sale,long,0.506434679031372
pick,said,7.255358219146729
owned,public,0.970297694206238
brazil,president,0.881020188331604
silver,price,1.524792313575745
today,received,0.499006718397141
products,companies,1.375333428382874
service,financial,0.909161746501923
said,nbc,0.047936890274286
tax,canadian,0.655540585517883
oil,showed,0.390450209379196
plant,contract,0.948143005371094
business,end,0.617675185203552
government,open,0.681024551391602
work,government,1.451156735420227
months,japan,1.374178767204285
land,company,2.059684514999390
little,rise,1.892864227294922
test,new,2.774125814437866
asked,united,1.132623672485352
buy,industry,1.067793250083923
trade,share,0.879726529121399
saudi,year,3.576561689376831
bank,secretary,0.540972828865051
told,fall,0.683702647686005
end,fall,0.678096354007721
line,trade,1.772428393363953
seeking,trade,1.412291884422302
billion,posted,0.281506270170212
business,rise,0.958170592784882
countries,rose,0.455995351076126
settle,trade,2.743214130401611
understand,said,7.002469062805176
end,united,1.314250707626343
government,good,0.700388133525848
statement,bid,1.009236574172974
additional,offer,1.444483995437622
additional,cash,0.864457130432129
cut,likely,0.786748886108398
including,finance,0.429023265838623
major,asked,0.561851918697357
market,difficult,0.256906360387802
worried,said,10.999127388000488
japan,key,0.335477858781815
general,elections,0.159915715456009
month,coffee,0.498810142278671
debt,september,0.449894249439240
issue,domestic,0.497386574745178
international,cut,0.655946791172028
market,south,0.460825085639954
end,south,0.818970024585724
far,world,1.389147281646729
term,based,0.894989013671875
japan,commission,0.564369261264801
statement,following,0.787669658660889
statement,current,1.346204280853271
john,chairman,1.416521310806274
support,major,1.055356621742249
president,john,0.382465690374374
place,new,2.442350864410400
new,europe,0.335261970758438
local,rose,1.769068717956543
kong,trade,2.034054517745972
market,reaction,0.195636689662933
cash,finance,0.456032752990723
billion,instead,0.240373134613037
major,action,0.593980967998505
services,common,1.324148178100586
expected,short,0.801615178585052
nations,official,0.918354988098145
low,foreign,0.991163551807404
held,foreign,0.732177317142487
net,finance,0.266587764024734
early,york,0.688761055469513
sales,low,0.429010629653931
domestic,low,0.794571161270142
foreign,cash,0.569010853767395
shares,vote,0.566553056240082
year,hard,0.140546500682831
stock,meet,0.339456081390381
second,expected,1.243191480636597
figure,rise,1.878293752670288
administration,legislation,0.593874335289001
legislation,administration,1.215726256370544
stock,september,0.378275275230408
heavy,today,1.620973587036133
board,right,0.468336462974548
plant,products,1.099642753601074
figure,week,1.926894545555115
previous,world,0.874461591243744
meeting,germany,0.601809561252594
tax,decision,0.393181592226028
issues,including,1.195586919784546
house,vote,0.498218655586243
state,shares,2.009951114654541
offers,offer,1.440630435943604
corporate,billion,1.885547280311584
ford,new,3.223972320556641
term,rise,1.395076274871826
new,life,0.292212724685669
central,funds,0.699964582920074
likely,meeting,1.095708608627319
cash,plans,0.826618850231171
public,american,1.131700396537781
debt,remain,0.540352761745453
major,london,0.583404302597046
shutdown,said,6.960254669189453
meeting,second,0.614891767501831
increase,june,0.592546522617340
continue,future,0.710862159729004
year,announcement,0.182453989982605
net,north,0.267679840326309
company,southern,0.458246469497681
data,share,1.928615212440491
complete,company,2.901356458663940
special,common,1.408732414245605
chairman,american,0.985492825508118
smith,company,7.764479160308838
parts,japan,2.122464656829834
half,annual,0.539469957351685
money,bond,0.481850594282150
weather,good,1.146513819694519
europe,trade,1.710806608200073
change,april,1.843747496604919
meet,told,1.242368817329407
rule,change,1.417667388916016
officials,reporters,0.447741866111755
currently,share,2.400991916656494
international,airport,0.156319200992584
nation,oil,2.000336408615112
brazil,private,0.688402771949768
bank,analyst,0.283180952072144
largest,canadian,0.970682859420776
possible,companies,1.474092483520508
letter,offer,1.489756107330322
group,july,0.391674607992172
april,local,0.249516174197197
years,statement,1.076531291007996
business,price,0.870150804519653
group,final,0.540961146354675
long,group,1.665861368179321
shares,required,0.360032439231873
rose,domestic,0.640064239501953
target,march,1.856187105178833
december,showed,0.508293032646179
rise,survey,0.351040840148926
called,tax,1.398293972015381
trade,reach,0.342244148254395
japan,effort,0.232381761074066
early,earlier,1.452306866645813
case,market,2.488487243652344
annual,net,1.395378708839417
new,season,0.435168623924255
washington,fund,0.911025106906891
monday,meeting,1.213098049163818
deal,told,0.799139738082886
share,good,0.396708846092224
challenge,said,7.788750648498535
owned,china,1.433863878250122
money,sales,1.295128941535950
issue,later,0.367349982261658
set,companies,1.377735257148743
likely,share,1.534278988838196
spending,expected,1.599957346916199
expected,general,0.701717734336853
costs,years,0.875850200653076
proposed,bid,0.952502429485321
united,finance,0.442425400018692
year,run,0.132660716772079
announced,later,0.483361572027206
finance,chairman,0.636920034885406
march,decision,0.389152497053146
secretary,year,1.298156142234802
months,economic,0.666120350360870
states,state,0.475272297859192
july,months,1.340243458747864
previously,price,1.311275124549866
industry,fall,0.410112470388412
members,committee,0.937780499458313
administration,program,0.851146042346954
stock,products,0.525382280349731
issues,meeting,1.448073625564575
party,japan,2.208703517913818
state,states,1.354727387428284
group,sets,0.630234837532043
april,policy,0.397761940956116
power,loss,2.854320526123047
increase,chairman,0.469235211610794
east,germany,0.751136362552643
read,said,5.933830261230469
oil,house,0.664368808269501
meeting,announced,0.816486060619354
month,recent,0.558975100517273
chief,international,1.237914204597473
said,maryland,0.132775574922562
canadian,years,0.780500292778015
new,air,0.354245364665985
needs,year,2.454710960388184
probably,company,2.926723480224609
wall,market,1.670506477355957
think,analyst,0.739451408386230
stock,short,0.558259189128876
said,totally,0.087657272815704
including,agreement,1.146744728088379
money,national,0.573234140872955
end,european,1.160047531127930
union,day,0.640246033668518
loss,jan,0.494853943586349
said,enforcement,0.098220139741898
years,money,1.055615186691284
received,common,1.295750021934509
pro,said,5.357683181762695
june,energy,0.860487937927246
general,sale,1.429111719131470
industry,costs,0.471133291721344
oil,previously,0.490634739398956
general,federal,0.745557844638824
share,related,0.354870975017548
need,debt,1.140375256538391
today,debt,0.830927610397339
income,cash,0.690049946308136
net,major,0.532150626182556
federal,based,0.950496375560760
dallas,texas,0.805718839168549
president,based,0.845701217651367
years,paid,0.609763801097870
week,annual,0.645057737827301
china,officials,0.891042828559875
foreign,annual,0.418782740831375
korea,china,1.726623773574829
international,continue,0.571817040443420
point,major,1.313944935798645
deal,officials,0.629382550716400
tax,international,0.877713441848755
non,pay,0.936748862266541
year,silver,0.178567424416542
including,end,0.823880672454834
real,trade,1.507565855979919
economic,business,1.102363467216492
offers,june,0.874415755271912
announced,budget,0.678570985794067
december,half,0.674796998500824
comment,group,1.269221425056458
group,previous,0.493403851985931
domestic,ago,1.206447839736938
results,rose,0.588536798954010
short,follows,0.394755482673645
federal,short,0.888721346855164
control,agreement,1.334801435470581
world,news,0.859655559062958
york,reported,1.273710250854492
claims,company,2.746418714523315
offer,united,1.313690781593323
india,april,2.082863330841064
today,scheduled,0.437039315700531
financial,reported,1.230658292770386
resignation,said,8.572286605834961
international,chief,0.493863731622696
current,september,0.454717218875885
international,increase,0.867228329181671
director,year,2.532447099685669
analyst,expected,1.206110596656799
came,bank,5.033886432647705
new,able,0.278430014848709
union,york,0.650016844272614
signs,reuters,1.354588508605957
world,large,0.823749661445618
committee,offer,1.499703168869019
pay,day,0.356870293617249
continue,increase,1.249274373054504
agency,report,1.045430064201355
deal,common,0.933510541915894
companies,james,0.630722582340240
cut,finance,0.562923610210419
street,york,0.863285899162292
years,term,0.900692462921143
energy,security,0.583539426326752
view,meeting,1.703578114509583
government,energy,0.706552982330322
week,points,0.384408622980118
trade,congressional,0.225239977240562
tax,fall,0.486227959394455
board,seven,0.591319918632507
rose,products,0.681895613670349
debt,federal,0.693505764007568
program,union,0.780521750450134
seeking,shares,1.705619931221008
rise,seven,0.521117985248566
paper,money,1.550724864006042
world,germany,0.843296170234680
foreign,head,0.288104981184006
economic,south,0.864317178726196
local,central,1.794038176536560
expected,held,0.846173763275146
april,india,0.243805363774300
asked,issue,0.464257985353470
offer,accept,0.365930944681168
latest,share,1.985982418060303
time,plans,0.746392965316772
expected,decision,0.512287557125092
government,stop,0.506450653076172
september,market,1.727759957313538
expected,help,0.500895142555237
pay,years,0.546027958393097
help,earlier,1.762171268463135
including,common,0.952709019184113
government,force,0.522123456001282
announced,companies,1.077622175216675
finance,term,0.866895735263824
contract,west,1.328064084053040
west,federal,0.786041200160980
april,light,0.298469036817551
earlier,money,0.827065110206604
current,recent,0.542392909526825
current,asked,0.569525182247162
central,countries,0.869269311428070
government,real,0.542039334774017
meeting,future,0.611127078533173
march,hold,0.565479815006256
east,april,1.433666825294495
farm,june,1.284353852272034
hours,march,1.821741580963135
white,year,1.759388685226440
products,annual,0.717987477779388
offer,public,0.745978713035583
minister,interview,0.642897844314575
chairman,bid,1.148952126502991
agreement,york,0.596028804779053
years,month,1.070013403892517
including,international,1.093677639961243
canada,general,0.788254201412201
set,general,0.829156994819641
decision,bank,2.582312345504761
arabia,market,2.805305719375610
industry,help,0.324256956577301
billion,helped,0.190564706921577
time,brazil,0.594128310680389
begin,june,1.162994861602783
trade,public,0.448705673217773
set,shares,1.783778429031372
use,expected,1.009670495986938
japan,arabia,0.198411032557487
network,march,1.365379333496094
possible,net,2.263625621795654
begin,end,1.194426178932190
governors,said,6.732813835144043
central,international,1.204136490821838
economic,important,0.907941281795502
weeks,oil,1.482407808303833
march,survey,0.356050759553909
increased,income,1.118913292884827
hit,march,1.852341294288635
morning,trade,0.953712821006775
iran,attacks,0.153008490800858
week,tax,1.160690665245056
said,happened,0.082261890172958
says,budget,0.556254029273987
owned,april,1.742518186569214
monday,company,2.260954618453979
money,months,1.089407682418823
member,bank,2.493973731994629
canada,talks,0.748627543449402
state,net,2.383912324905396
policy,chairman,0.643839120864868
april,planned,0.439806312322617
june,british,0.789964258670807
policy,rise,1.295309305191040
official,june,0.822377860546112
april,proposal,0.591893970966339
federal,offer,1.532149553298950
plans,end,1.131293177604675
rock,said,9.305244445800781
daily,company,1.794262766838074
oil,named,0.264110296964645
private,set,0.881327867507935
results,charge,0.529595673084259
told,program,0.716236174106598
rose,income,0.803211212158203
note,week,1.365271806716919
company,key,0.340509593486786
expected,figure,0.496811449527740
decided,market,2.493907451629639
network,new,1.649160265922546
new,network,0.304326593875885
canada,told,0.957969665527344
months,fall,0.571303963661194
house,oil,0.767898261547089
federal,proposed,0.934587597846985
offer,way,0.779095113277435
current,farm,0.498365283012390
energy,administration,0.714837074279785
light,louisiana,0.571405053138733
water,power,1.600765466690063
germany,cut,0.591138064861298
west,sweet,0.199334859848022
lead,rise,2.128263950347900
seven,half,0.712260365486145
january,day,0.469864010810852
meeting,canada,0.706195473670959
line,policy,0.879904389381409
government,says,0.910452663898468
new,paid,0.392125993967056
target,budget,1.031418442726135
held,month,0.947130203247070
building,group,1.880959272384644
statement,years,0.850722372531891
shares,corporate,0.418402969837189
james,debt,1.374254941940308
foreign,short,0.551511168479919
james,executive,0.860226690769196
body,deputy,0.871646642684937
point,billion,2.626290321350098
house,james,0.405925750732422
bank,conversion,0.168315559625626
filed,seeking,1.429419517517090
saudi,world,1.810388565063477
defense,company,2.208302021026611
said,lawmakers,0.101211987435818
pay,national,0.403705626726151
firm,national,0.776714444160461
workers,work,0.624447047710419
bond,week,2.726911306381226
years,non,0.562830388545990
government,free,0.531644582748413
seeking,year,1.887604236602783
board,governors,0.266270548105240
federal,shares,1.673656463623047
march,video,0.409825235605240
reform,billion,2.753676176071167
return,work,0.657994866371155
stock,recently,0.441011905670166
crisis,debt,1.408360838890076
action,suit,0.386297315359116
half,world,0.749494194984436
conversion,common,2.009723663330078
owned,statement,1.503804087638855
states,large,0.509475648403168
data,control,0.788576424121857
point,stock,2.279158115386963
canada,field,0.597635746002197
home,state,0.981753766536713
government,buying,0.821597754955292
june,years,0.996861755847931
companies,impact,0.546353697776794
left,government,2.351814031600952
need,oil,1.437245965003967
support,debt,1.154136419296265
firm,major,1.157693505287170
close,plant,1.008300185203552
minister,plan,0.724057197570801
domestic,day,0.716707050800323
sales,west,0.723327934741974
oil,open,0.483398795127869
protected,said,6.853664398193359
national,owned,0.953326821327209
recent,month,1.262483835220337
april,america,0.308871060609818
economic,including,0.910508692264557
spending,march,2.161301136016846
companies,leaders,0.454589605331421
issue,current,0.903198659420013
years,including,0.802985906600952
seat,new,5.329987525939941
country,finance,0.451668649911880
company,hong,0.336370289325714
world,aid,0.574200153350830
plans,expected,1.284478664398193
paper,term,1.323139548301697
hong,new,2.669078111648560
given,went,0.623369038105011
future,tax,1.769176840782166
companies,payment,0.522449851036072
year,like,0.208451777696609
york,wall,0.349749833345413
companies,fight,0.174583181738853
drug,year,2.799324035644531
trade,kong,0.260726749897003
people,germany,1.024892091751099
people,lines,0.619551360607147
companies,moore,0.294115632772446
selling,officials,1.329369783401489
march,ends,0.414705514907837
officials,iran,0.545341312885284
iran,reports,0.660597801208496
business,national,0.430763542652130
iranian,iraq,0.522448003292084
net,dallas,0.162941634654999
said,protected,0.103665903210640
companies,easier,0.245684579014778
early,test,0.454586416482925
gold,products,0.807437121868134
jacobs,title,0.600506782531738
led,training,0.388138592243195
based,test,0.395435303449631
bear,title,0.763173580169678
title,alaska,0.917049884796143
filed,title,0.714552402496338
point,lead,0.883182048797607
title,black,0.975838005542755
reuters,title,0.242333963513374
golden,title,0.635504245758057
increased,title,0.376825690269470
title,blue,0.694199144840240
store,title,0.522805750370026
usa,australia,1.110360980033875
job,body,0.983667492866516
chicago,loss,4.307095527648926
president,white,0.544335484504700
places,wilson,0.721211075782776
title,usa,1.020678520202637
brought,body,0.665897428989410
body,santa,0.983590781688690
bear,reuters,1.851890444755554
companies,safety,0.488200247287750
march,security,0.399375975131989
press,title,0.354168504476547
body,turkey,0.912229537963867
opposed,reuters,1.518851280212402
backed,reuters,1.901638984680176
chief,april,1.355408072471619
lot,reuters,1.112519025802612
companies,old,0.343506515026093
title,walker,1.006499171257019
people,holiday,0.350397914648056
lack,reuters,2.094654321670532
committee,training,0.303822666406631
brazil,training,0.257752954959869
weeks,training,0.336266130208969
tax,author,0.169872283935547
march,decided,0.380695134401321
people,golden,0.404647558927536
body,parts,1.330184698104858
businesses,training,0.338511705398560
body,sea,0.897158622741699
san,record,1.854629278182983
relief,body,0.709484934806824
places,research,0.867201864719391
places,net,3.923890113830566
places,health,0.796740949153900
store,training,0.489097297191620
car,training,0.597208678722382
body,hard,0.822845280170441
gets,reuters,0.941006243228912
companies,image,0.272055625915527
issue,increased,0.416362017393112
companies,van,0.249588176608086
companies,israel,0.208745956420898
rep,title,0.645971477031708
body,announcement,1.068197250366211
democrats,budget,2.281975030899048
took,body,0.706575214862823
author,kong,1.500165224075317
australia,april,1.718591094017029
people,seat,0.372562795877457
title,wisconsin,0.787066340446472
people,manhattan,0.466885447502136
people,pac,0.215031221508980
news,training,0.368102014064789
different,body,0.556875050067902
people,rep,0.489647448062897
companies,comments,0.381155252456665
alan,reuters,1.649475812911987
reynolds,title,0.516468644142151
title,drops,0.872829258441925
companies,release,0.489771276712418
date,jordan,0.411223858594894
jordan,people,1.311885237693787
charged,reuters,1.434071540832520
act,title,0.419052273035049
title,stephen,0.432809591293335
book,reuters,1.186179041862488
companies,gives,0.240382075309753
block,body,0.986516058444977
reform,author,0.340511053800583
author,world,3.131379127502441
miller,companies,2.386685371398926
people,live,0.477735549211502
hospital,reuters,1.720945596694946
june,house,1.139899015426636
people,mexican,0.409461855888367
people,defends,0.342749714851379
germany,james,0.435540974140167
note,season,0.676437199115753
military,action,0.833043754100800
houston,company,3.575420141220093
change,price,1.787026882171631
national,international,1.090253949165344
committee,meet,0.528953433036804
sale,including,0.608071208000183
said,minneapolis,0.092363856732845
japan,increased,0.404191076755524
public,finance,0.613991677761078
earlier,major,0.698961377143860
national,services,0.642457544803619
national,united,1.170581579208374
holds,share,2.259988546371460
end,users,0.333250403404236
cash,loss,1.995055675506592
statement,sale,1.680246472358704
second,tax,1.392054200172424
company,going,0.304837912321091
news,stock,2.042248487472534
plan,raise,0.394634336233139
held,board,1.157378911972046
british,bid,0.793047606945038
think,long,0.921261191368103
energy,stock,1.724054098129272
years,offer,1.376769304275513
week,secretary,1.090821981430054
told,germany,0.707995057106018
board,comment,0.480460733175278
policy,asked,0.659404575824738
fall,financial,0.954950749874115
set,current,1.519408941268921
additional,funds,0.694840312004089
coffee,executive,0.704272329807281
world,start,0.530901908874512
going,market,1.726140737533569
earlier,finance,0.350153744220734
international,deal,0.628808140754700
stock,connection,0.197767212986946
delivery,department,0.994338035583496
union,major,1.079527258872986
major,minister,0.611223995685577
note,financial,0.651278138160706
recently,trade,1.714760661125183
announced,deal,0.784563660621643
ended,stock,1.627225279808044
including,rose,0.734135925769806
plan,american,0.810877442359924
began,april,1.265794992446899
union,department,1.215616464614868
federal,common,1.104445099830627
share,continue,0.440435975790024
recent,share,1.606805443763733
add,company,3.088025093078613
reported,chairman,0.636116743087769
time,earlier,1.043598771095276
fourth,expected,1.059018492698669
finance,rose,0.736055612564087
annual,cash,0.644544422626495
business,community,0.481501728296280
rules,foreign,1.276855468750000
said,spoke,0.044816128909588
stock,hold,0.518419265747070
study,gold,1.330563068389893
said,trans,0.122502401471138
year,potential,0.146291211247444
tax,gold,0.652701318264008
gold,owned,1.070263504981995
report,debt,0.872055709362030
calls,trade,1.863243818283081
believe,oil,2.061479568481445
increased,use,0.389924556016922
says,secretary,0.779845297336578
building,plant,1.249217510223389
economic,increased,0.669613361358643
american,reported,1.117271423339844
mark,new,2.254379987716675
possible,april,1.583019018173218
results,month,0.823460042476654
today,line,0.480309963226318
market,tuesday,0.295722723007202
policy,recent,0.627990484237671
funds,need,0.908519983291626
data,week,1.934212088584900
european,nations,0.775916874408722
large,budget,0.835618555545807
increase,low,0.415929287672043
coffee,billion,2.056377172470093
agency,january,1.269651889801025
market,remains,0.329967737197876
likely,group,1.354396581649780
government,try,0.301551729440689
minister,long,0.709893882274628
steel,trade,1.668848991394043
non,including,0.624254763126373
member,trade,1.546157002449036
use,trade,1.290292739868164
close,issue,0.633204281330109
steel,april,1.671711325645447
march,gave,0.303881704807281
rise,budget,0.549885094165802
chairman,saying,0.694026291370392
announced,net,1.654803514480591
kong,market,2.729598283767700
firm,issue,0.650661885738373
group,long,0.483274042606354
announced,issue,0.465153396129608
second,end,1.094929814338684
paid,net,2.206727981567383
coffee,rise,1.535354733467102
washington,cut,1.194446206092834
reuters,current,1.041245579719543
international,producer,0.329892396926880
community,world,1.005319833755493
expected,season,0.679256558418274
long,industry,1.788354635238647
philippines,year,4.117052555084229
budget,today,1.161220550537109
official,time,0.831490099430084
current,reported,0.984624266624451
december,national,0.559211492538452
committee,companies,1.265305399894714
note,target,0.617932260036469
australian,company,2.184087991714478
officials,high,0.492055416107178
list,new,3.636245727539062
offer,response,0.602101862430573
country,japan,1.534234166145325
officials,january,0.931566357612610
mark,central,1.099658846855164
small,business,1.065475106239319
countries,rise,0.793836057186127
sales,non,0.411644190549850
money,high,0.531636238098145
april,news,0.428662538528442
entire,year,2.670419692993164
term,budget,0.766455888748169
year,reform,0.256195366382599
selling,dollars,0.884052693843842
official,comment,0.554273843765259
issue,earlier,0.798588752746582
group,later,0.376507341861725
food,january,1.373973011970520
buying,japan,1.612050056457520
forward,market,3.558684110641479
meeting,day,0.487201064825058
fuel,price,1.957993268966675
state,general,0.934289276599884
foreign,prime,0.336358040571213
time,net,1.643480896949768
business,costs,0.521810948848724
based,end,0.957250177860260
scheduled,meet,0.777241408824921
proposal,international,1.409080266952515
central,local,0.409876823425293
national,day,0.506322205066681
share,federal,0.477714359760284
company,america,0.333498239517212
sale,financial,0.493377208709717
tech,said,4.169242382049561
additional,march,1.381078600883484
told,despite,0.705647945404053
canadian,london,0.678504943847656
results,change,0.621804535388947
include,results,1.092187523841858
agreement,rules,0.557992458343506
discuss,agreement,1.791868329048157
white,officials,0.707304477691650
london,opening,0.505550205707550
business,largest,0.492760270833969
states,early,0.695867836475372
international,north,0.333660960197449
north,group,1.820380330085754
billion,present,0.339774042367935
having,billion,4.568148612976074
new,working,0.264312565326691
future,business,1.576310873031616
share,largest,0.392115980386734
time,high,0.511449694633484
came,january,2.633697032928467
gold,stock,1.662493348121643
payment,years,0.783965468406677
agreement,service,0.708961546421051
south,agreement,1.562554359436035
working,new,2.180330753326416
fourth,bank,2.182984113693237
taken,bank,2.131669044494629
foreign,action,0.494821399450302
changes,program,0.880735933780670
meeting,january,0.967709481716156
increased,government,1.578134298324585
report,commission,0.737041056156158
general,called,0.415470957756042
said,wish,0.080552525818348
central,francisco,0.253302693367004
share,post,0.208158269524574
owned,president,1.331750273704529
recent,group,1.418419957160950
radio,saying,1.060255885124207
sale,buy,0.670354425907135
previously,based,0.926321566104889
showed,month,1.372585773468018
plant,begin,0.496811807155609
court,hearing,0.436618745326996
sale,united,0.926304221153259
expected,planned,0.686141729354858
state,reporters,0.675059616565704
company,tuesday,0.339820683002472
new,soon,0.253660440444946
fall,continue,1.127197861671448
european,board,1.137824654579163
process,new,2.047044277191162
soon,market,3.549439430236816
new,good,0.445456087589264
states,help,0.398227870464325
time,united,1.127043604850769
stop,cut,1.283016085624695
united,action,0.709308385848999
plans,agreement,1.574626564979553
japan,months,0.778545618057251
agreement,called,0.515767157077789
time,international,1.049703598022461
foreign,european,0.745647192001343
federal,international,1.267865300178528
bank,role,0.169908896088600
agency,set,0.681248068809509
asked,states,0.938579857349396
united,called,0.460163295269012
foreign,plan,0.471069574356079
residents,said,5.991919040679932
said,message,0.083532810211182
news,saying,0.765611290931702
washington,expected,1.319359660148621
washington,action,0.970114946365356
japan,opened,0.323477983474731
industry,need,0.482850253582001
statement,report,0.909348428249359
foreign,saying,0.400631278753281
plans,month,1.410445094108582
saudi,united,2.628559112548828
years,budget,0.731442213058472
billion,vice,0.237656027078629
non,cash,0.640539288520813
officials,annual,0.537532567977905
recent,coffee,0.679594278335571
cut,countries,1.035944581031799
fall,company,2.656818389892578
billion,morning,0.361216545104980
watch,said,10.197650909423828
plant,end,1.255724668502808
union,country,0.819945633411407
